adresseGPS,latitude,longitude
"168 RUE DES PYRENEES, Paris 75020",48.86102,2.40058
"16 RUE DU CAMBODGE, Paris 75020",48.86655,2.39781
"7 RUE DES DUNES, Paris 75019",48.87581,2.37908
"83 BD DAVOUT, Paris 75020",48.85447,2.41018
"58 RUE OLIVIER METRA, Paris 75020",48.87501,2.39264
"24 RUE PELLEPORT, Paris 75020",48.86329,2.40433
"342 RUE DES PYRENEES, Paris 75020",48.87387,2.38868
"42 AV DE FLANDRE, Paris 75019",48.88685,2.37249
"5 RUE DES MONTIBOEUFS, Paris 75020",48.86626,2.40551
"157 RUE DE BELLEVILLE, Paris 75019",48.87552,2.39094
"30 RUE DE BELLEVILLE, Paris 75020",48.87272,2.37963
"30 RUE DU PRESSOIR, Paris 75020",48.86935,2.38257
"121 RUE MANIN, Paris 75019",48.88379,2.38958
"153 AV DE FLANDRE, Paris 75019",48.89354,2.38013
"24 RUE DE L ERMITAGE, Paris 75020",48.87071,2.39163
"33 VLA CURIAL, Paris 75019",48.89153,2.36947
"4 RUE JEAN BAPTISTE DUMAY, Paris 75020",48.87401,2.38808
"41 RUE D HAUTPOUL, Paris 75019",48.88352,2.3877
"160 RUE D AUBERVILLIERS, Paris 75019",48.89385,2.37024
"203 RUE DE CRIMEE, Paris 75019",48.89162,2.37549
"9 AV DU PERE LACHAISE, Paris 75020",48.86403,2.39755
"163 AV JEAN JAURES, Paris 75019",48.88739,2.38718
"85 RUE PETIT, Paris 75019",48.88631,2.39117
"38 RUE CURIAL, Paris 75019",48.89187,2.37259
"20 RUE DES MARAICHERS, Paris 75020",48.84928,2.40775
"55 RUE DES ORTEAUX, Paris 75020",48.85659,2.40325
"10 RUE DU DOCTEUR POTAIN, Paris 75019",48.87608,2.39802
"12 RUE MELINGUE, Paris 75019",48.87516,2.3859
"2 RUE PRADIER, Paris 75019",48.87481,2.38131
"59 RUE MANIN, Paris 75019",48.88126,2.38029
"22B RUE D ANNAM, Paris 75020",48.86741,2.39489
"141 AV JEAN JAURES, Paris 75019",48.88665,2.38432
"73 RUE DES VIGNOLES, Paris 75020",48.85566,2.40191
"3 RUE DE L EST, Paris 75020",48.87092,2.39428
"20 RUE PELLEPORT, Paris 75020",48.86313,2.40454
"29 RUE D AVRON, Paris 75020",48.85179,2.40051
"127 AV SIMON BOLIVAR, Paris 75019",48.88085,2.37364
"66 RUE DES RONDEAUX, Paris 75020",48.86401,2.39668
"76 AV SIMON BOLIVAR, Paris 75019",48.87652,2.3753
"10 RUE DE LA JUSTICE, Paris 75020",48.86967,2.40711
"32 RUE DE FONTARABIE, Paris 75020",48.85759,2.40249
"28 RUE LE BUA, Paris 75020",48.86751,2.40378
"64 BD DE MENILMONTANT, Paris 75020",48.86836,2.3892
"22 RUE ARCHEREAU, Paris 75019",48.89029,2.3729
"28 RUE DE LA CR DES NOUES, Paris 75020",48.86428,2.40022
"7 RUE DE L ENCHEVAL, Paris 75019",48.87916,2.38935
"86 RUE DES PYRENEES, Paris 75020",48.85473,2.40565
"95 RUE DE CRIMEE, Paris 75019",48.88387,2.38444
"28 QUAI DE LA MARNE, Paris 75019",48.88991,2.38336
"243 RUE DES PYRENEES, Paris 75020",48.86533,2.39798
"27 RUE CLAVEL, Paris 75019",48.87591,2.38348
"82 AV SECRETAN, Paris 75019",48.87913,2.37772
"38 AV SIMON BOLIVAR, Paris 75019",48.87541,2.38229
"31 RUE MANIN, Paris 75019",48.87912,2.37844
"9 RUE BOURET, Paris 75019",48.88091,2.37554
"35 RUE DE LA DUEE, Paris 75020",48.87182,2.39735
"19 QUAI DE L OISE, Paris 75019",48.89097,2.38395
"11 RUE DU TRANSVAAL, Paris 75020",48.87165,2.38708
"93 RUE DES COURONNES, Paris 75020",48.87164,2.38906
"11B RUE LABOIS ROUILLON, Paris 75019",48.89358,2.37198
"80 RUE ALEXANDRE DUMAS, Paris 75020",48.85458,2.39712
"32 RUE DE L OURCQ, Paris 75019",48.89107,2.38177
"29 RUE ARTHUR ROZIER, Paris 75019",48.87769,2.39063
"191 RUE DES PYRENEES, Paris 75020",48.86136,2.40013
"19 RUE EUGENE JUMIN, Paris 75019",48.8875,2.39226
"9 RUE DELOUVAIN, Paris 75019",48.87571,2.38831
"25 RUE DES GATINES, Paris 75020",48.86607,2.39877
"128 RUE DE CRIMEE, Paris 75019",48.88628,2.38191
"21 RUE MANIN, Paris 75019",48.87783,2.37812
"41 RUE DE BAGNOLET, Paris 75020",48.85697,2.39742
"36 RUE DE ROMAINVILLE, Paris 75019",48.87734,2.40016
"242 BD DE LA VILLETTE, Paris 75019",48.88453,2.36532
"23 RUE DU TUNNEL, Paris 75019",48.87914,2.38463
"52 RUE PIAT, Paris 75020",48.87311,2.38369
"7 CITE JANDELLE, Paris 75019",48.87566,2.38035
"74 RUE SAINT BLAISE, Paris 75020",48.85691,2.4087
"25 RUE DES FETES, Paris 75019",48.8769,2.39231
"55 RUE DE MOUZAIA, Paris 75019",48.88044,2.3956
"37 RUE DE LA VILLETTE, Paris 75019",48.87677,2.38772
"135 BD DAVOUT, Paris 75020",48.85817,2.40952
"19 RUE DE BELLEVILLE, Paris 75019",48.87273,2.37874
"72 BD DE LA VILLETTE, Paris 75019",48.87821,2.38817
"7 VLA GAGLIARDINI, Paris 75020",48.87567,2.40352
"36 RUE MATHIS, Paris 75019",48.89124,2.37342
"19 RUE CLAVEL, Paris 75019",48.87524,2.38406
"9 RUE JOUYE ROUVE, Paris 75020",48.87289,2.38292
"108 BD DE LA VILLETTE, Paris 75019",48.8771,2.37168
"13 RUE DE LA CR DES NOUES, Paris 75020",48.86392,2.40271
"97 RUE DES MARAICHERS, Paris 75020",48.85627,2.40529
"103 RUE COMPANS, Paris 75019",48.88136,2.38874
"28 QUAI DE LA LOIRE, Paris 75019",48.88447,2.37332
"43 RUE DU TELEGRAPHE, Paris 75020",48.8744,2.39901
"61 RUE ORFILA, Paris 75020",48.86738,2.39849
"9 RUE DU CHER, Paris 75020",48.86458,2.39993
"187 AV GAMBETTA, Paris 75020",48.87234,2.40448
"31 RUE DES MARONITES, Paris 75020",48.86859,2.38465
"64 RUE PLANCHAT, Paris 75020",48.85651,2.3962
"137 RUE DE BAGNOLET, Paris 75020",48.86188,2.40569
"2 RUE TOLAIN, Paris 75020",48.85138,2.40434
"45 CRS DE VINCENNES, Paris 75020",48.84808,2.40368
"42 RUE BOURET, Paris 75019",48.8821,2.37328
"7 RUE DU CAPITAINE FERBER, Paris 75020",48.86543,2.4052
"34 RUE DE LORRAINE, Paris 75019",48.88656,2.3819
"12 RUE CLAVEL, Paris 75019",48.87507,2.38446
"47 RUE DU BORREGO, Paris 75020",48.87361,2.40215
"7 RUE HENRI DUBOUILLON, Paris 75020",48.87302,2.40455
"24 RUE EUGENE JUMIN, Paris 75019",48.8878,2.39233
"116 RUE DE MENILMONTANT, Paris 75020",48.86985,2.39426
"261 RUE DES PYRENEES, Paris 75020",48.86693,2.39672
"2 ALL GEORGES ROUAULT, Paris 75020",48.86956,2.38403
"6 RUE DES RASSELINS, Paris 75020",48.85376,2.40956
"53 RUE DE LA PLAINE, Paris 75020",48.85018,2.40399
"182 BD DE LA VILLETTE, Paris 75019",48.88142,2.37073
"29 RUE BOURET, Paris 75019",48.88213,2.37291
"12 RUE VITRUVE, Paris 75020",48.85642,2.40216
"7 BD DAVOUT, Paris 75020",48.84796,2.41097
"13 RUE STENDHAL, Paris 75020",48.86156,2.40163
"12 RUE DES SOLITAIRES, Paris 75019",48.87694,2.38881
"21 RUE DES RIGOLES, Paris 75020",48.87177,2.39395
"12 RUE ARMAND CARREL, Paris 75019",48.88268,2.38043
"104 RUE DE L OURCQ, Paris 75019",48.89407,2.37238
"52 RUE DE LA BIDASSOA, Paris 75020",48.86759,2.3913
"151 AV JEAN JAURES, Paris 75019",48.88705,2.38586
"60 RUE PELLEPORT, Paris 75020",48.86623,2.40314
"73 RUE REBEVAL, Paris 75019",48.87458,2.38144
"44 RUE MATHIS, Paris 75019",48.89138,2.37265
"11B RUE ROUVET, Paris 75019",48.89386,2.38377
"132 AV JEAN JAURES, Paris 75019",48.88652,2.38508
"85 RUE DES PYRENEES, Paris 75020",48.85408,2.40555
"3B RUE CARDUCCI, Paris 75019",48.87723,2.38737
"5 RUE DUVERGIER, Paris 75019",48.88905,2.37744
"85 RUE MANIN, Paris 75019",48.88299,2.38433
"28 AV SIMON BOLIVAR, Paris 75019",48.87473,2.38313
"72 RUE DE BELLEVILLE, Paris 75020",48.87349,2.38375
"47 RUE DES PYRENEES, Paris 75020",48.85116,2.40617
"3 RUE DE JOINVILLE, Paris 75019",48.89029,2.37904
"116 RUE DE MEAUX, Paris 75019",48.88563,2.38183
"16 RUE LALLY TOLLENDAL, Paris 75019",48.88328,2.37397
"28 RUE PIAT, Paris 75020",48.87195,2.3851
"14 RUE DU PLATEAU, Paris 75019",48.87807,2.38474
"6 PL DU COLONEL FABIEN, Paris 75019",48.87822,2.37097
"33 RUE HAXO, Paris 75020",48.87121,2.4045
"19 ALL DES EIDERS, Paris 75019",48.8933,2.37852
"68 RUE DE LA MARE, Paris 75020",48.872,2.38996
"241 RUE DE CRIMEE, Paris 75019",48.89402,2.3729
"18 RUE BOTZARIS, Paris 75019",48.87703,2.38127
"159 RUE PELLEPORT, Paris 75020",48.87436,2.39783
"63 RUE DES CASCADES, Paris 75020",48.87187,2.39103
"116 RUE D AVRON, Paris 75020",48.85283,2.40738
"89 RUE DES GRANDS CHAMPS, Paris 75020",48.85174,2.40719
"9 RUE ELYSEE MENILMONTANT, Paris 75020",48.86926,2.3867
"83 RUE SAINT FARGEAU, Paris 75020",48.87257,2.40714
"285 RUE DES PYRENEES, Paris 75020",48.86887,2.3952
"23 AV CORENTIN CARIOU, Paris 75019",48.8969,2.3844
"35 RUE DES MARONITES, Paris 75020",48.86868,2.38488
"11 RUE PLANCHAT, Paris 75020",48.85247,2.39892
"4 RUE BASTE, Paris 75019",48.88118,2.37421
"277 RUE DES PYRENEES, Paris 75020",48.86827,2.39567
"19 ALL LOUISE LABE, Paris 75019",48.87595,2.37811
"157 RUE DE MENILMONTANT, Paris 75020",48.87062,2.39821
"100 RUE ORFILA, Paris 75020",48.86778,2.3997
"86 RUE DE MENILMONTANT, Paris 75020",48.86902,2.39137
"339 RUE DE BELLEVILLE, Paris 75019",48.87704,2.405
"4 PL MARTIN NADAUD, Paris 75020",48.86514,2.39476
"113 RUE VILLIERS ISLE ADAM, Paris 75020",48.86899,2.40025
"24 RUE HENRI POINCARE, Paris 75020",48.87066,2.40131
"103 RUE DES COURONNES, Paris 75020",48.87228,2.38925
"73 RUE DE LA PLAINE, Paris 75020",48.85038,2.40517
"42 RUE D AUBERVILLIERS, Paris 75019",48.88643,2.36674
"111 RUE DE CRIMEE, Paris 75019",48.88532,2.38278
"14 RUE DES CASCADES, Paris 75020",48.86978,2.39091
"67 BD SERURIER, Paris 75019",48.87845,2.40191
"24 AV DE FLANDRE, Paris 75019",48.88551,2.37084
"44 RUE SORBIER, Paris 75020",48.86532,2.39342
"3 RUE DES LYANES, Paris 75020",48.86281,2.40624
"204 RUE DE CRIMEE, Paris 75019",48.89208,2.37536
"42 RUE DE MENILMONTANT, Paris 75020",48.86792,2.38691
"35B RUE DE LA CHINE, Paris 75020",48.86845,2.39762
"25 RUE PELLEPORT, Paris 75020",48.8632,2.40419
"40 RUE DES MARONITES, Paris 75020",48.86852,2.38481
"1 SQ BOLIVAR, Paris 75019",48.87552,2.38265
"84 RUE DES GRANDS CHAMPS, Paris 75020",48.85135,2.40578
"26 RUE DES TOURELLES, Paris 75020",48.87478,2.40504
"29 RUE DE BELLEVILLE, Paris 75019",48.87289,2.37933
"1 PAS DAGORNO, Paris 75020",48.85573,2.40441
"31 RUE DES ENVIERGES, Paris 75020",48.87243,2.38809
"46 RUE ORFILA, Paris 75020",48.8664,2.3967
"10 ALL ANNE DE BEAUJEU, Paris 75019",48.87868,2.37332
"307 RUE DE BELLEVILLE, Paris 75019",48.87638,2.40313
"16 RUE DE MEAUX, Paris 75019",48.87884,2.37124
"6A RUE DE LA MARSEILLAISE, Paris 75019",48.88816,2.39825
"77 RUE DE LAGNY, Paris 75020",48.8491,2.40836
"18 RUE DES MARAICHERS, Paris 75020",48.84912,2.40778
"40 QUAI DE LA LOIRE, Paris 75019",48.88515,2.37468
"14 RUE DE MOUZAIA, Paris 75019",48.88002,2.39157
"28 RUE DU PLATEAU, Paris 75019",48.87822,2.38371
"119 RUE DES PYRENEES, Paris 75020",48.85692,2.40431
"149 RUE DE BELLEVILLE, Paris 75019",48.87551,2.39032
"26 RUE MATHIS, Paris 75019",48.89111,2.37417
"71 RUE DE BAGNOLET, Paris 75020",48.85799,2.39971
"59 RUE REBEVAL, Paris 75019",48.87483,2.38007
"52 RUE BOTZARIS, Paris 75019",48.87917,2.38411
"32 AV GAMBETTA, Paris 75020",48.86487,2.39675
"75 AV SIMON BOLIVAR, Paris 75019",48.87624,2.37583
"193 RUE DE CRIMEE, Paris 75019",48.89111,2.37606
"92 RUE DE BELLEVILLE, Paris 75020",48.87379,2.38524
"27 RUE DU BORREGO, Paris 75020",48.87313,2.40044
"26 RUE D AVRON, Paris 75020",48.85167,2.40085
"17B RUE DE THIONVILLE, Paris 75019",48.88968,2.38415
"105 RUE DE BELLEVILLE, Paris 75019",48.87461,2.38659
"107 RUE HAXO, Paris 75020",48.87553,2.40264
"27 RUE DE BAGNOLET, Paris 75020",48.85685,2.39631
"106 AV SIMON BOLIVAR, Paris 75019",48.87879,2.37448
"7 RUE SORBIER, Paris 75020",48.86822,2.39027
"15 RUE DES ANNELETS, Paris 75019",48.87797,2.38938
"151 RUE DE BELLEVILLE, Paris 75019",48.87552,2.39047
"25 RUE ETIENNE DOLET, Paris 75020",48.86796,2.38463
"54 RUE DE CRIMEE, Paris 75019",48.88044,2.38861
"244 RUE DES PYRENEES, Paris 75020",48.86826,2.39602
"129 RUE DE BAGNOLET, Paris 75020",48.8615,2.40532
"25B RUE DU GENERAL BRUNET, Paris 75019",48.88105,2.39142
"13 RUE DU CAMBODGE, Paris 75020",48.86609,2.39811
"64 RUE ARCHEREAU, Paris 75019",48.89278,2.37602
"3 RUE GERMAINE TAILLEFERRE, Paris 75019",48.88892,2.38624
"40 RUE DES GRANDS CHAMPS, Paris 75020",48.85095,2.40253
"48 RUE DES HAIES, Paris 75020",48.85358,2.40203
"1B RUE DES RONDONNEAUX, Paris 75020",48.86336,2.39944
"22 BD DE CHARONNE, Paris 75020",48.84968,2.39929
"19 RUE DE L ATLAS, Paris 75019",48.87516,2.37624
"137 RUE PELLEPORT, Paris 75020",48.87291,2.39779
"93 RUE DE BAGNOLET, Paris 75020",48.85894,2.40151
"13 RUE CARDUCCI, Paris 75019",48.87733,2.38651
"36 RUE DE L ERMITAGE, Paris 75020",48.87123,2.39198
"80 RUE BOTZARIS, Paris 75019",48.87944,2.38903
"17 RUE ARTHUR ROZIER, Paris 75019",48.87731,2.39061
"33 RUE DES PANOYAUX, Paris 75020",48.8666,2.38641
"41 RUE OLIVIER METRA, Paris 75020",48.87351,2.39349
"26 RUE DU CAPITAINE FERBER, Paris 75020",48.86609,2.40602
"5 RUE DES HAIES, Paris 75020",48.85211,2.39954
"11 RUE DE LAGNY, Paris 75020",48.84895,2.40078
"60 RUE DE MEAUX, Paris 75019",48.88213,2.37454
"16 RUE DE L EQUERRE, Paris 75019",48.87458,2.38242
"28 RUE DES PRAIRIES, Paris 75020",48.86239,2.40357
"104 AV SIMON BOLIVAR, Paris 75019",48.87863,2.37445
"62 RUE STENDHAL, Paris 75020",48.86292,2.40039
"161 RUE DES PYRENEES, Paris 75020",48.85952,2.40148
"41 RUE PETIT, Paris 75019",48.88521,2.38391
"69B RUE DES MARAICHERS, Paris 75020",48.85425,2.40621
"8B RUE DE L ARGONNE, Paris 75019",48.89285,2.38463
"32 RUE SORBIER, Paris 75020",48.86616,2.39211
"21 RUE CURIAL, Paris 75019",48.89292,2.37281
"3 PAS DESGRAIS, Paris 75019",48.89174,2.3729
"37 RUE DES ENVIERGES, Paris 75020",48.87262,2.38864
"22 RUE DE TLEMCEN, Paris 75020",48.86491,2.38841
"68 RUE PELLEPORT, Paris 75020",48.86681,2.40271
"35 RUE LIGNER, Paris 75020",48.85732,2.39833
"14B RUE JUILLET, Paris 75020",48.86793,2.39133
"35 VLA CURIAL, Paris 75019",48.8918,2.3696
"18 RUE DE PALESTINE, Paris 75019",48.87673,2.38966
"29 RUE DE FONTARABIE, Paris 75020",48.85782,2.40269
"79 RUE DE MOUZAIA, Paris 75019",48.8803,2.39803
"23 PAS GAMBETTA, Paris 75020",48.87276,2.40151
"15 ALL ANNE DE BEAUJEU, Paris 75019",48.87929,2.3734
"104 RUE D AVRON, Paris 75020",48.85274,2.40685
"1 PL DES GRES, Paris 75020",48.8591,2.40594
"102 RUE DES PYRENEES, Paris 75020",48.85586,2.40526
"8 ALL ANNE DE BEAUJEU, Paris 75019",48.87876,2.37349
"76 RUE DE LA VILLETTE, Paris 75019",48.87831,2.3882
"10 RUE DE BAGNOLET, Paris 75020",48.85665,2.39557
"122 RUE DE BELLEVILLE, Paris 75020",48.87466,2.38834
"125 AV GAMBETTA, Paris 75020",48.86812,2.4011
"52 RUE D HAUTPOUL, Paris 75019",48.88497,2.38728
"31 RUE PAUL STRAUSS, Paris 75020",48.86689,2.40783
"6 RUE PLANCHAT, Paris 75020",48.85218,2.39929
"85 RUE VILLIERS ISLE ADAM, Paris 75020",48.86829,2.39822
"130 RUE DES COURONNES, Paris 75020",48.87212,2.38943
"94 RUE DES PYRENEES, Paris 75020",48.85533,2.40547
"14 RUE DES LYANES, Paris 75020",48.86339,2.40531
"48 RUE DES VIGNOLES, Paris 75020",48.85463,2.4008
"5 PAS DESGRAIS, Paris 75019",48.89168,2.37308
"56 RUE DE BAGNOLET, Paris 75020",48.85737,2.3992
"42 RUE DES ORTEAUX, Paris 75020",48.85647,2.40252
"30 RUE CLAVEL, Paris 75019",48.87647,2.38381
"70 RUE CURIAL, Paris 75019",48.89405,2.37374
"53 RUE REBEVAL, Paris 75019",48.87491,2.37973
"34 RUE PELLEPORT, Paris 75020",48.864,2.40427
"41 RUE DES RIGOLES, Paris 75020",48.87252,2.39232
"2 RUE ETIENNE MAREY, Paris 75020",48.86663,2.40628
"14 RUE CAROLUS DURAN, Paris 75019",48.87793,2.4015
"6 RUE DU DOCTEUR PAQUELIN, Paris 75020",48.86892,2.40241
"78 RUE DE LA VILLETTE, Paris 75019",48.87841,2.38827
"21 RUE MALTE BRUN, Paris 75020",48.8648,2.39716
"276 RUE DES PYRENEES, Paris 75020",48.87024,2.39434
"48 RUE DE L ERMITAGE, Paris 75020",48.87208,2.39312
"39 RUE MANIN, Paris 75019",48.87974,2.37886
"1B RUE STENDHAL, Paris 75020",48.86023,2.40325
"20 RUE DE L EQUERRE, Paris 75019",48.87439,2.38252
"1 RUE DE L ENCHEVAL, Paris 75019",48.87923,2.38853
"16 RUE DUPONT DE L EURE, Paris 75020",48.86837,2.40001
"81 AV SIMON BOLIVAR, Paris 75019",48.87635,2.37515
"188 BD DE LA VILLETTE, Paris 75019",48.88175,2.37054
"113 RUE DE CRIMEE, Paris 75019",48.88542,2.38266
"4 RUE DE L EQUERRE, Paris 75019",48.87471,2.38176
"3 RUE PIERRE BAYLE, Paris 75020",48.85864,2.3903
"31 RUE BOURET, Paris 75019",48.88228,2.37261
"20 RUE EUGENE JUMIN, Paris 75019",48.88753,2.39244
"18 VLA DE L ERMITAGE, Paris 75020",48.87045,2.39316
"83 RUE DE L OURCQ, Paris 75019",48.89301,2.3775
"36 RUE BOYER, Paris 75020",48.86884,2.39218
"19 RUE D ANNAM, Paris 75020",48.86731,2.3945
"58 BD DE LA VILLETTE, Paris 75019",48.87754,2.38799
"88 QUAI DE LA LOIRE, Paris 75019",48.88732,2.37892
"22 RUE BELGRAND, Paris 75020",48.86467,2.4018
"43 RUE MANIN, Paris 75019",48.88002,2.37908
"22 RUE DE LA REUNION, Paris 75020",48.85337,2.4033
"7 RUE DE THIONVILLE, Paris 75019",48.88862,2.38194
"36 RUE DES GRANDS CHAMPS, Paris 75020",48.85091,2.40225
"98 RUE DES MARAICHERS, Paris 75020",48.85488,2.40628
"49B RUE PLANCHAT, Paris 75020",48.85524,2.39692
"137 RUE DE MENILMONTANT, Paris 75020",48.87018,2.39616
"145 AV JEAN JAURES, Paris 75019",48.88688,2.38523
"34 RUE CURIAL, Paris 75019",48.89169,2.3725
"118 AV DE FLANDRE, Paris 75019",48.89217,2.37912
"68 AV DE FLANDRE, Paris 75019",48.88873,2.37475
"2 VLA DU PARC, Paris 75019",48.87617,2.38214
"130 RUE DE BAGNOLET, Paris 75020",48.86089,2.40503
"27 AV DE LAUMIERE, Paris 75019",48.8837,2.38048
"124B AV DE FLANDRE, Paris 75019",48.89266,2.37974
"8 RUE JOUYE ROUVE, Paris 75020",48.87297,2.38269
"3 RUE VICTOR LETALLE, Paris 75020",48.86728,2.3853
"30 RUE BOYER, Paris 75020",48.86855,2.3923
"61 RUE DES CASCADES, Paris 75020",48.87182,2.39112
"46 AV DE FLANDRE, Paris 75019",48.88715,2.37291
"23 RUE DU BORREGO, Paris 75020",48.87306,2.40022
"60 RUE DES RONDEAUX, Paris 75020",48.8638,2.39694
"14 RUE LALLY TOLLENDAL, Paris 75019",48.8831,2.37426
"13 RUE CHARLES FRIEDEL, Paris 75020",48.87271,2.39528
"13 RUE JOSEPH KOSMA, Paris 75019",48.88993,2.38674
"14 VLA STENDHAL, Paris 75020",48.86246,2.40238
"37B AV GAMBETTA, Paris 75020",48.86439,2.39301
"147A RUE DE BELLEVILLE, Paris 75019",48.87553,2.39018
"9 RUE EUGENE JUMIN, Paris 75019",48.88694,2.39249
"33 RUE DES CHAUFOURNIERS, Paris 75019",48.87768,2.3747
"114 RUE DE MEAUX, Paris 75019",48.88558,2.3817
"23 RUE CLOVIS HUGUES, Paris 75019",48.88251,2.37419
"73 RUE PETIT, Paris 75019",48.88606,2.38881
"44 RUE DE LA MARE, Paris 75020",48.87122,2.39005
"5 RUE BARBANEGRE, Paris 75019",48.89204,2.38274
"5 RUE ETIENNE DOLET, Paris 75020",48.86768,2.38353
"51 AV GAMBETTA, Paris 75020",48.86469,2.39416
"9A RUE LESAGE, Paris 75020",48.8724,2.38126
"346B RUE DES PYRENEES, Paris 75020",48.8739,2.38819
"48 RUE DE LA REUNION, Paris 75020",48.85475,2.40201
"3 RUE BELLOT, Paris 75019",48.88586,2.36784
"2B VLA DE L ERMITAGE, Paris 75020",48.87032,2.39213
"52 RUE DU BORREGO, Paris 75020",48.87362,2.4026
"13 RUE DE LA GRENADE, Paris 75019",48.88856,2.3984
"9 RUE DES VIGNOLES, Paris 75020",48.85339,2.39818
"3 RUE MANIN, Paris 75019",48.87672,2.37889
"12 RUE RIQUET, Paris 75019",48.88837,2.37569
"91 RUE DES PYRENEES, Paris 75020",48.85455,2.4054
"4 VLA GAGLIARDINI, Paris 75020",48.87539,2.40315
"92 RUE DES MARAICHERS, Paris 75020",48.85452,2.40635
"7 RUE DE L INDRE, Paris 75020",48.8631,2.40373
"31 RUE DU BORREGO, Paris 75020",48.8732,2.40069
"51 RUE PLANCHAT, Paris 75020",48.85531,2.39685
"4 RUE AUGER, Paris 75020",48.85082,2.39908
"229 RUE DES PYRENEES, Paris 75020",48.86365,2.39928
"5 RUE LIGNER, Paris 75020",48.85736,2.39726
"103 RUE DE MENILMONTANT, Paris 75020",48.86922,2.39156
"107 RUE D AVRON, Paris 75020",48.85296,2.40707
"26 RUE DU GROUPE MANOUCHIAN, Paris 75020",48.87004,2.40434
"30 PAS GAMBETTA, Paris 75020",48.87313,2.40144
"89 AV GAMBETTA, Paris 75020",48.86592,2.39918
"176 BD DE CHARONNE, Paris 75020",48.85742,2.39329
"232 RUE DE CRIMEE, Paris 75019",48.89356,2.37372
"50 RUE ORFILA, Paris 75020",48.86646,2.39683
"58 RUE DE BELLEVILLE, Paris 75020",48.87327,2.38227
"339 RUE DES PYRENEES, Paris 75020",48.87146,2.39235
"84 RUE DE BELLEVILLE, Paris 75020",48.87362,2.38467
"25 RUE EUGENE JUMIN, Paris 75019",48.88781,2.39212
"11 RUE DES SOLITAIRES, Paris 75019",48.87704,2.38868
"15 RUE EUGENE JUMIN, Paris 75019",48.88727,2.39235
"11 RUE REMY DE GOURMONT, Paris 75019",48.8774,2.37684
"15 AV DE LAUMIERE, Paris 75019",48.88348,2.38067
"2 RUE DE JOINVILLE, Paris 75019",48.88951,2.38087
"50 RUE REBEVAL, Paris 75019",48.87472,2.37975
"20 RUE DE NANTES, Paris 75019",48.89199,2.38194
"36 RUE DE LORRAINE, Paris 75019",48.88663,2.38168
"15 QUAI DE LA GIRONDE, Paris 75019",48.89422,2.38441
"26 RUE ALPHONSE PENAUD, Paris 75020",48.86835,2.40691
"32 RUE PRADIER, Paris 75019",48.87638,2.38268
"30 VLA DES LILAS, Paris 75019",48.87962,2.39464
"81 RUE DE L OURCQ, Paris 75019",48.89288,2.37777
"87 RUE DES VIGNOLES, Paris 75020",48.85609,2.40245
"83 RUE HAXO, Paris 75020",48.87441,2.4031
"10T RUE JANSSEN, Paris 75019",48.87936,2.39695
"58 BD DE CHARONNE, Paris 75020",48.85231,2.39801
"78 RUE DE BELLEVILLE, Paris 75020",48.87355,2.38415
"74 RUE DES VIGNOLES, Paris 75020",48.85557,2.402
"66 AV SECRETAN, Paris 75019",48.87991,2.37597
"3 RUE PIERRE FONCIN, Paris 75020",48.87152,2.40931
"48 BD DE LA VILLETTE, Paris 75019",48.87695,2.38792
"319 RUE DE BELLEVILLE, Paris 75019",48.8766,2.40387
"11 BD DAVOUT, Paris 75020",48.84809,2.41099
"128 RUE PELLEPORT, Paris 75020",48.87058,2.39957
"18 RUE DE LA CHINE, Paris 75020",48.86765,2.39878
"8B RUE DU HAINAUT, Paris 75019",48.88675,2.39001
"127 RUE D AVRON, Paris 75020",48.85325,2.4087
"31B AV GAMBETTA, Paris 75020",48.86423,2.39235
"78 RUE DE LA MARE, Paris 75020",48.8724,2.38981
"5 RUE FREDERICK LEMAITRE, Paris 75020",48.87368,2.39124
"1 RUE DES FETES, Paris 75019",48.87565,2.39192
"12 RUE BOYER, Paris 75020",48.86762,2.39269
"6 CITE CHAMPAGNE, Paris 75020",48.8538,2.40502
"26 RUE FESSART, Paris 75019",48.87683,2.3857
"68 AV SIMON BOLIVAR, Paris 75019",48.87646,2.37631
"6B RUE DU REPOS, Paris 75020",48.85839,2.39169
"29 AV SECRETAN, Paris 75019",48.88149,2.37292
"340 RUE DES PYRENEES, Paris 75020",48.87387,2.38888
"5 RUE HENRI CHEVREAU, Paris 75020",48.86906,2.38947
"41 RUE VILLIERS ISLE ADAM, Paris 75020",48.86693,2.39559
"45 AV SIMON BOLIVAR, Paris 75019",48.87608,2.38041
"27 RUE DES SOLITAIRES, Paris 75019",48.87688,2.38997
"8 RUE MONTE CRISTO, Paris 75020",48.85626,2.39742
"8 RUE MATHIS, Paris 75019",48.89077,2.37604
"5 RUE DE L ALSACE LORRAINE, Paris 75019",48.88262,2.39289
"17 RUE ALPHONSE PENAUD, Paris 75020",48.86818,2.40693
"17 RUE LEON GIRAUD, Paris 75019",48.88796,2.38303
"13 RUE HAXO, Paris 75020",48.86988,2.40507
"1 RUE DE LA CR DES NOUES, Paris 75020",48.86346,2.40382
"5 RUE CARDUCCI, Paris 75019",48.87725,2.38715
"30 RUE DU PLATEAU, Paris 75019",48.87826,2.38347
"78 RUE DES PYRENEES, Paris 75020",48.85418,2.40582
"21 RUE ORFILA, Paris 75020",48.86612,2.39586
